FAC_TYPE,VERS_DATE,SERIAL_NO,NAME,LATITUDE,LONGITUDE,SITE_CLASS,WILDERNESS,DIS_ACCESS,ACCESS_DSC,FEE,COMMENTS,MAINT_BY,LABEL,ACT_CODE,FAC_CODE,PUBLISHED,CLOS_STAT,CLOS_DESC,CLOS_START,CLOS_OPEN,CLOS_REAS,CAMPING,CAMPING_C,CAMPING_R,CAMPERVANG,CAMPERVANC,CAMPERVANT,CAMPVANR,TB_VISITOR,TBVA_C,TBVA_R,HERITAGE,HERITAGE_C,HERITAGE_R,FISHING,FISHING_C,FISHING_R,FOSSICKING,FOSSICK_C,FOSSICK_R,HANG_GLIDE,HANG_GLD_C,HANG_GLD_R,HORSE_RIDE,HORSERIDEC,HORSERIDER,PADDLING,PADDLING_C,PADDLING_R,PICNICING,PICNIC_C,PICNICINGR,REDUCE_NA,REDUCE_C,REDUCE_R,ROCKCLIMB,ROCKCLMB_C,ROCKCLIMBR,TREE_VIEW,TREEVIEW_C,TREEVIEW_R,WALKINGDOG,WALKDOG_C,WALKDOG_R,WILDLIFE,WILDLIFE_C,WILDLIFE_R,PCT_AFRAME,PCT_PEDEST,PCT_OTHER,BBQ_ELEC,BBQ_PIT,BBQ_GAS,BBQ_WOOD,IS_PART_OF,PHOTO_ID_1,PHOTO_ID_2,PHOTO_ID_3,SDE_DATE,Y_COORD,X_COORD,ALTER_DATE,ENTITY_ID,UFI,geometry
REC SITES,4/18/2020,8209,Kirbys,-37.1580586,145.9915447,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 7.5Km a",,"Situated along the shores of lake Eildon. This area is perfect all year round with good access to the lake, shade offered from mature Eucalypt stands and unshaded areas for the cooler months. This site is a central spot for several recreational activitie",MANSFIELD,Kirbys,WCUP,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"This smaller secluded campsite is perfect for those just wanting to get away, you will wake up to beautiful scenes over Lake Eildon and birds singing. With grassy open sections this site is suited to 1 small  medium sized group.",1,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.
Please be aware that this is a small site therefore it may be difficult to turn trailers around.",,5,,,0,,,0,Y,"In this area you will find fishers utilising the narrow corridor for trolling. You also can do some lure casting from the sure. Murray Cod, Redfin and native fish species are prevalent in these waters and present a great challenge to any fishers.
Please",3,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,4,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121559,121560,121561,4/18/2020,-37.1580586,145.9915447,,,1135867-20191002,POINT (145.99154473 -37.15805860299997)
REC SITES,4/18/2020,8215,Cullitons,-37.14402356,145.9867975,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 10 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 14Km and",,"On the shores of the mighty Lake Eildon, you will have picturesque views over lake Eildon from this site. Whilst watching those enjoying all of what the lake has to offer from this site.
There are several recreational activities you can enjoy whilst sta",MANSFIELD,Cullitons,WCUP,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,This is a lovely small campground where you can enjoy the secluded site nestled on the shores of Lake Eildon. With flat ground and large mature Eucalypts offering much needed shade in the warmer months this is a great site to access the water from.,1,Y,"There have been excellent results from shallow and deep-water trolling in the area. You could also lure cast from the shore and try your luck lure casting from your boat.
Please be aware that if fishing you will need to hold a current Victorian Fishing",,3,,,0,,,0,Y,"There have been excellent results from shallow and deep-water trolling in the area. You could also lure cast from the shore and try your luck lure casting from your boat.
Please be aware that if fishing you will need to hold a current Victorian Fishing",4,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,5,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121496,121497,121498,4/18/2020,-37.14402356,145.9867975,,,1135857-20190415,POINT (145.986797549 -37.14402356299996)
REC SITES,4/18/2020,8327,Beauchamp Falls Camping Area,-38.651405,143.606911,BASIC,,NONE,From Beech Forest head east on Beech Forest-Mount Sabine Rd and turn right onto Binns Road.  Follow signs to Beauchamp Falls for 3km.  Unsurfaced road - drive to conditions.,,"This site can accommodate approximately 4-5 dispersed camp sites on a grassy area, plus space for small campervans in the car park.  Expect the site to be wet and muddy in autumn and winter. 
Picnic tables, a BBQ and toilets are available.  Nice spot fo",GELLIBRAND,Beauchamp Falls Camping Area,WC,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"This site can accommodate approximately 4-5 dispersed camp sites on a grassy area, plus space for small campervans in the car park. Expect the site to be wet and muddy in autumn and winter. Picnic tables, a BBQ and toilets are available. Nice spot for a",1,Y,"The site has space for small caravans/campervans in the car park. Expect the site to be wet and muddy in autumn and winter. Picnic tables, a BBQ and toilets are available. Nice spot for a day trip to picnic and complete the waterfall walk.",SMALL CARAVAN,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Picnic tables, a BBQ and toilets are available. This is a nice spot for a day trip to picnic and complete the waterfall walk. Expect the site to be wet and muddy in autumn and winter.",2,,,0,,,0,,,0,,,0,,,0,1,1,,,,,1,,120545,120546,120547,4/18/2020,-38.651405,143.606911,,,1135773-20190712,POINT (143.6069110000001 -38.65140499999995)
REC SITES,4/18/2020,8360,North Maintongoon 2,-37.15039381,145.9129235,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 28Km an",,"With so many possible activities surrounding you (fishing, motorbike riding, water sports and four-wheel driving) why wouldnt you want to utilise this camp site. From your camp you will have views over Lake Eildon and the Delatite Arm and with the site o",MANSFIELD,North Maintongoon 2,WCUP,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"If camping at this site, you will find yourself across from Lake Eildon. This site is on a slight slope but is often unattended because of the distance from the beginning of the reserve. Offering wide open spaces and shade from the surrounding revegetate",1,Y,"This site is accessible for large and small caravans and camper trailers, although be aware that there is a long period spent on a dirt road to get to the site and some tight corners. 
Please note  the site is on a slightly sloping aspect.",CAMPER TRAILER,4,,,0,,,0,Y,"Head down to the banks of Lake Eildon to try your luck at catching a fish. The shore offers a good opportunity to troll for native fish and redfin, with best times for general trolling being Spring- early Summer. People often jump in their tinny and head",3,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,2,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121643,121644,121645,4/18/2020,-37.15039381,145.9129235,,,1135853-20191003,POINT (145.912923523 -37.15039380799999)
REC SITES,4/18/2020,8367,Jimmys Bend,-37.124599,145.910631,VERY BASIC,,NONE,Located 24km into the Delatite Arm Reserve along Walshs Road.,,"
This area was first utilised for producing pine plantations, after most of the pine plantations had been removed revegetation work began and you can see this surrounding you. With mature Eucalypt species offering much needed shade in the warmer months",MANSFIELD,Jimmys Bend,WUP,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Camp under the mature Eucalypt trees that surround you. With lots of shade available this site is perfect for hot summer days, enjoy the water lapping at the shore and the boats flying by in the water. Wentworth is a large campsite that is flat so perfec",1,,,,0,,,0,,,0,Y,"Excellent shores for trolling and lure casting for native fish, why not try your luck at catching a Murray cod by taking your tinny out and trolling in the deeper waters. Please be aware that if fishing you will need to hold a current Victorian Fishing L",2,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,3,,,0,,,0,,,0,,,0,,,0,,,0,,,,,1,,,,121550,121551,,4/18/2020,-37.124599,145.910631,,,1135863-20191003,POINT (145.9106310000001 -37.12459899999999)
REC SITES,4/18/2020,8371,Owens Hill,-37.11582095,145.9150718,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 21Km an",,"This area has since been revegetated with native forests, although some areas still contain pine plantations. Situated on the shore of lake Eildon this area is popular for a number of different recreational uses including: fishing, four-wheel driving, mo",MANSFIELD,Owens Hill,WCUP,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Imagine waking up in the morning to birds singing and stunning views over lake Eildon, thats what this site offers. A large dispersed campground offers room enough for large groups or multiple smaller groups. The grounds are relatively flat with small sl",1,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",,5,,,0,,,0,Y,"Try your luck at catching some fish along the shores of Lake Eildon, troll in the water to discover native fish and throw out a couple of spinnerbaits and Jackalls off the shore. If you have your tinny nearby why not go out for a deep troll and see if yo",2,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,4,,,0,,,0,,,0,,,0,,,0,,,0,,,,,1,,,,121601,121602,121603,4/18/2020,-37.11582095,145.9150718,,,1135856-20191003,POINT (145.915071836 -37.11582094699997)
REC SITES,4/18/2020,8384,Wentworths,-37.13895001,145.9800002,BASIC,,NONE,"From Mansfield head towards Mount Buller, turning right on Mansfield Woods Point road follow this for 9.5 km before turning right onto Piries-Goughs Bay Rd, following this road for 7.3km before turning right onto Walshs Rd. Follow Walshs Road for 11Km an",,"This area was first utilised for producing pine plantations, after most of the pine plantations had been removed revegetation work began and you can see this surrounding you. With mature Eucalypt species offering much needed shade in the warmer months th",MANSFIELD,Wentworths,WCUP,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Camp under the mature Eucalypt trees that surround you. With lots of shade available this site is perfect for hot summer days, enjoy the water lapping at the shore and the boats flying by in the water. Wentworth is a large campsite that is flat so perfec",2,Y,"This site can be accessed by small caravans and camper trailers, although be aware that you may have to travel long distances on dirt roads.",,5,,,0,,,0,Y,"Excellent shores for trolling and lure casting for native fish, why not try your luck at catching a Murray cod by taking your tinny out and trolling in the deeper waters. 
Please be aware that if fishing you will need to hold a current Victorian Fishing",3,,,0,,,0,,,0,Y,Canoeing and kayaking are very popular in Lake Eildon and you can see why once youre out on the water yourself. The vast expanse of the lake and the offshoots and tributaries can easily be explored by paddling around the lake. You will be able to see wat,6,,,0,,,0,,,0,,,0,,,0,,,0,,,,,1,,,,121694,121695,121696,4/18/2020,-37.13895001,145.9800002,,,1135858-20190917,POINT (145.980000238 -37.13895000799999)
REC SITES,4/18/2020,3546,Waanyarra Recreation Site,-36.816545,143.800464,MID,,PARTIAL,"The Waanyarra Recreation Site is located approximately 10 km north-east of Dunolly.  From Dunolly head north-east along the Dunolly Bridgewater Road and turn right onto Waanyarra Cemetery Road at the sign. Follow the road into the bush, the Recreation Si",,Set in the Box Ironbark forests of Central Victoria Waanyarra Recreation Site is a popular camping and picnic ground.  The site is based on the historic township of Waanyarra and offers a range of forest based activities.  Walk around and enjoy nature or,MARYBOROUGH,Waanyarra Recreation Site,WC,eY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,A perfect spot to camp - the historic mining township of Waanyarra is found in the Dunolly State Forest. Many natural attractions can be found in the area as well as remnants from early Aborigines and European settlers. Come explore and look  for evidenc,1,Y,Ample parking available for those touring around in a campervan or with a camper trailer. Please do not use the site toilets for discharging your waste.,CAMPER TRAILER,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Take a break and have a relaxing stroll around the open grassy picnic ground. See what evidence you can find from the old mining sites, can you find the old puddler? You can also find evidence of old homesteads with the presence of the mulberry and quinc",2,,,0,,,0,,,0,,,0,,,0,1,1,,,1,,1,,122375,122376,122377,4/18/2020,-36.816545,143.800464,,,469514-20190207,POINT (143.800464 -36.81654499999996)
REC SITES,4/18/2020,1179,Dairy Flat,-37.51821,146.011496,VERY BASIC,,NONE,From Marysville - Take the Woods Point road.  After 18km veer left at the Cumberland Junction then turn left down Eildon Warburton road.  From Warburton - Follow the Warburton Woods Point Road and turn right at Cumberland Junction then left down Eildon W,,,MARYSVILLE,Dairy Flat,W,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Located opposite Frenchmans Spur road, this small camping area provides opportunities for a private stay with potential to paddle in the deep pools available in the nearby Big River.
",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121766,121767,121768,4/18/2020,-37.51821,146.011496,,,491151-20170626,POINT (146.0114960000001 -37.51820999999995)
REC SITES,4/18/2020,1197,Big River Camp,-37.528949,145.944783,VERY BASIC,,NONE,From Marysville - Take the Woods Point road.  After 18km veer left at the Cumberland Junction then turn left down Eildon Warburton road.  From Warburton - Follow the Warburton Woods Point Road and turn right at Cumberland Junction then left down Eildon W,,,MARYSVILLE,Big River Camp,W,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Big River Camp is one of the bigger campsites in the area able to accommodate caravans, trailers or tents around a campfire.  Popular with larger groups to relax in the bush, trailbike, four wheel drive or fish the nearby Big River waters.  
",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121718,121719,121720,4/18/2020,-37.528949,145.944783,,,491156-20170626,POINT (145.944783 -37.52894899999995)
REC SITES,4/18/2020,1454,Bulldog Flat,-37.352289,146.062974,BASIC,,NONE,"From Melbourne take the Maroondah Hwy, turn right to Thornton and turn onto the Goulburn Valley Highway, then right onto Eildon-Jamieson road.  Follow this bitumen road, the campsite is on your left approximately 2km from the junction of Big River road.",,"A popular camping area set along the banks of the Big River, providing a variety of camping experiences for tents, campervans or caravans.  Sites have good shade with vegetation dividing the campground into separate areas.",ALEXANDRA,Bulldog Flat,WC,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Campsites are scattered around and under the tall yellow candlebark trees, between ferns and prickly current bushes.  This campsite is great if you enjoy quiet bush camping and offers access to the Big River.  
",1,Y,This campground is suitable for trailer campers in some of the open areas.,CAMPER TRAILER,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121736,121737,121738,4/18/2020,-37.352289,146.062974,,,491178-20171115,POINT (146.0629740000001 -37.35228899999998)
